FIELD 00
(00,00,00) (00,00,00) (00,00,00) (7F,00,00) (7F,00,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,00) (7F,00,00) (00,00,00) (00,00,00) (00,00,00) 
FIELD 08
(00,00,00) (00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) 
(00,7F,00) (00,7F,00) (00,7F,00) (FF,7F,FF) (FF,7F,FF) (00,7F,00) (00,7F,00) (00,7F,00) 
(00,7F,00) (00,7F,00) (00,7F,00) (FF,7F,FF) (FF,7F,FF) (00,7F,00) (00,7F,00) (00,7F,00) 
(00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,00) (00,7F,00) (00,00,00) (00,00,00) (00,00,00) 
FIELD 09
(00,00,00) (00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) 
(00,00,7F) (00,00,7F) (00,00,7F) (FF,FF,7F) (FF,FF,7F) (00,00,7F) (00,00,7F) (00,00,7F) 
(00,00,7F) (00,00,7F) (00,00,7F) (FF,FF,7F) (FF,FF,7F) (00,00,7F) (00,00,7F) (00,00,7F) 
(00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,00,7F) (00,00,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0a
(00,00,00) (00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) 
(7F,7F,00) (7F,7F,00) (7F,7F,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,00) (7F,7F,00) (7F,7F,00) 
(7F,7F,00) (7F,7F,00) (7F,7F,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,00) (7F,7F,00) (7F,7F,00) 
(00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,00) (7F,7F,00) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0b
(00,00,00) (00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) 
(7F,00,7F) (7F,00,7F) (7F,00,7F) (7F,FF,7F) (7F,FF,7F) (7F,00,7F) (7F,00,7F) (7F,00,7F) 
(7F,00,7F) (7F,00,7F) (7F,00,7F) (7F,FF,7F) (7F,FF,7F) (7F,00,7F) (7F,00,7F) (7F,00,7F) 
(00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,7F) (7F,00,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0c
(00,00,00) (00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) 
(00,7F,7F) (00,7F,7F) (00,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,7F,7F) (00,7F,7F) (00,7F,7F) 
(00,7F,7F) (00,7F,7F) (00,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,7F,7F) (00,7F,7F) (00,7F,7F) 
(00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,7F) (00,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0d
(00,00,00) (00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) 
(7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (3F,3F,3F) (3F,3F,3F) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) 
(7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (3F,3F,3F) (3F,3F,3F) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) 
(00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,7F) (7F,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0e
(00,00,00) (00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) 
(7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (7F,00,00) (7F,00,00) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) 
(7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (7F,00,00) (7F,00,00) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) 
(00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,FF) (7F,FF,FF) (00,00,00) (00,00,00) (00,00,00) 
FIELD 0f
(00,00,00) (00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) 
(FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (00,7F,00) (00,7F,00) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) 
(FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (00,7F,00) (00,7F,00) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) 
(00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,FF) (FF,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
FIELD 10
(00,00,00) (00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) 
(FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (00,00,7F) (00,00,7F) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) 
(FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (00,00,7F) (00,00,7F) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) 
(00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,FF,7F) (FF,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 11
(00,00,00) (00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) 
(7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (7F,7F,00) (7F,7F,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) 
(7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (7F,7F,00) (7F,7F,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) 
(00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,7F,FF) (7F,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
FIELD 12
(00,00,00) (00,00,00) (00,00,00) (7F,FF,7F) (7F,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,7F) (7F,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (00,00,00) (00,00,00) 
(7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (7F,00,7F) (7F,00,7F) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) 
(7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (7F,00,7F) (7F,00,7F) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) 
(00,00,00) (00,00,00) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (7F,FF,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,7F) (7F,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,00,01) (00,00,01) (00,00,00) (00,00,00) (00,00,00) 
FIELD 13
(00,00,00) (00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) 
(FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,7F,7F) (00,7F,7F) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) 
(FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,7F,7F) (00,7F,7F) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) 
(00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,7F) (FF,7F,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 14
(00,00,00) (00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) 
(FF,00,7F) (FF,00,7F) (FF,00,7F) (00,FF,7F) (00,FF,7F) (FF,00,7F) (FF,00,7F) (FF,00,7F) 
(FF,00,7F) (FF,00,7F) (FF,00,7F) (00,FF,7F) (00,FF,7F) (FF,00,7F) (FF,00,7F) (FF,00,7F) 
(00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,00,7F) (FF,00,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 15
(00,00,00) (00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) 
(00,FF,7F) (00,FF,7F) (00,FF,7F) (FF,00,7F) (FF,00,7F) (00,FF,7F) (00,FF,7F) (00,FF,7F) 
(00,FF,7F) (00,FF,7F) (00,FF,7F) (FF,00,7F) (FF,00,7F) (00,FF,7F) (00,FF,7F) (00,FF,7F) 
(00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,FF,7F) (00,FF,7F) (00,00,00) (00,00,00) (00,00,00) 
FIELD 16
(00,00,00) (00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) 
(00,7F,FF) (00,7F,FF) (00,7F,FF) (FF,7F,00) (FF,7F,00) (00,7F,FF) (00,7F,FF) (00,7F,FF) 
(00,7F,FF) (00,7F,FF) (00,7F,FF) (FF,7F,00) (FF,7F,00) (00,7F,FF) (00,7F,FF) (00,7F,FF) 
(00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (00,7F,FF) (00,7F,FF) (00,00,00) (00,00,00) (00,00,00) 
FIELD 17
(00,00,00) (00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) 
(FF,7F,00) (FF,7F,00) (FF,7F,00) (00,7F,FF) (00,7F,FF) (FF,7F,00) (FF,7F,00) (FF,7F,00) 
(FF,7F,00) (FF,7F,00) (FF,7F,00) (00,7F,FF) (00,7F,FF) (FF,7F,00) (FF,7F,00) (FF,7F,00) 
(00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (FF,7F,00) (FF,7F,00) (00,00,00) (00,00,00) (00,00,00) 
FIELD 18
(00,00,00) (00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) 
(7F,FF,00) (7F,FF,00) (7F,FF,00) (7F,00,FF) (7F,00,FF) (7F,FF,00) (7F,FF,00) (7F,FF,00) 
(7F,FF,00) (7F,FF,00) (7F,FF,00) (7F,00,FF) (7F,00,FF) (7F,FF,00) (7F,FF,00) (7F,FF,00) 
(00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,FF,00) (7F,FF,00) (00,00,00) (00,00,00) (00,00,00) 
FIELD 19
(00,00,00) (00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) 
(7F,00,FF) (7F,00,FF) (7F,00,FF) (7F,FF,00) (7F,FF,00) (7F,00,FF) (7F,00,FF) (7F,00,FF) 
(7F,00,FF) (7F,00,FF) (7F,00,FF) (7F,FF,00) (7F,FF,00) (7F,00,FF) (7F,00,FF) (7F,00,FF) 
(00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) (00,00,00) 
(00,00,00) (00,00,00) (00,00,00) (7F,00,FF) (7F,00,FF) (00,00,00) (00,00,00) (00,00,00) 
FIELD 1a
